# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240520
# Data de termino: 20240526
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Arbitros;20240525;4;4;0;38.25;0;0;0
(not set);20240520;3;2;0;7.333333333333333;0;0;0
(not set);20240524;3;3;0;17.666666666666668;0;0;0
Adversario por ano;20240522;3;1;0;32;0;0;0
Adversario por ano;20240524;3;2;0;20;0;0;0
Alianza Lima 1 X 1 Fluminense;20240523;3;2;0;6.666666666666667;0;0;0
Andre 2024;20240526;3;3;0;7;0;0;0
Aproveitamento Tecnicos no;20240525;3;3;0;320.6666666666667;0;0;0
Artilheiros Estrangeiros por ano;20240526;3;2;0;17.333333333333332;0;0;0
Artilheiros em jogos oficiais;20240522;3;1;0;27.333333333333332;0;0;0
Assistencias em Ano;20240523;3;3;0;0.6666666666666666;0;0;0
Bahia 2 X 1 Fluminense;20240523;3;2;0;4;0;0;0
Bonsucesso 0 X 2 Fluminense;20240523;3;3;0;4;0;0;0
Bonsucesso 1 X 4 Fluminense;20240526;3;1;0;0;0;0;0
Botafogo 1 X 1 Fluminense;20240522;3;2;0;10.333333333333334;0;0;0
Branca 1973 - 1977;20240526;3;1;0;0;0;0;0
Campanha campeonato x historica em campeonato;20240520;3;2;0;3.3333333333333335;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240523;3;2;0;5;0;0;0
Colo Colo 0 X 1 Fluminense;20240523;3;2;0;89.33333333333333;0;0;0
Comparacao campeonato corrente x campanhas historicas;20240520;3;2;0;16.666666666666668;0;0;0
Copa do Brasil 2000;20240523;3;3;3;25.333333333333332;0;0;0
Corinthians 1 X 1 Fluminense;20240521;3;3;0;63.666666666666664;0;0;0
Corinthians 3 X 0 Fluminense;20240523;3;2;0;2.6666666666666665;0;0;0
Cronologia dos Gols;20240526;3;1;0;149.66666666666666;0;0;0
Creditos;20240522;3;2;0;10.333333333333334;0;0;0
Curiosidades e Titulos;20240525;3;3;0;81;0;0;0
Curiosidades e Titulos;20240526;3;3;0;30.666666666666668;0;0;0
David Braz 2024;20240521;3;2;0;5;0;0;0
Diogo 2001;20240522;3;3;0;7.333333333333333;0;0;0
Edina Alves Batista;20240520;3;3;0;13.666666666666666;0;0;0
Especiais Adversarios;20240526;3;3;0;5;0;0;0
Especiais Brasileirao;20240520;3;3;0;16.333333333333332;0;0;0
Especiais Campeonatos;20240521;3;1;0;18;0;0;0
Especiais Campeonatos;20240522;3;3;0;8;0;0;0
Especiais Campeonatos;20240524;3;3;0;4.666666666666667;0;0;0
Especiais Historicos;20240520;3;3;0;28.333333333333332;0;0;0
Especiais Historicos;20240523;3;3;0;30;0;0;0
Especiais Jogos;20240521;3;3;0;39.666666666666664;0;0;0
Especiais Jogos;20240524;3;2;0;12.666666666666666;0;0;0
Estadios;20240521;3;3;0;75.66666666666667;0;0;0
Felipe Melo 2024;20240520;3;3;0;65.33333333333333;0;0;0
Flamengo 0 X 0 Fluminense;20240524;3;2;0;74;0;0;0
Flamengo 0 X 1 Fluminense;20240522;3;3;0;52;0;0;0
Flamengo 0 X 1 Fluminense;20240526;3;3;1;14;0;0;0
Flamengo 1 X 1 Fluminense;20240524;3;2;0;40.333333333333336;0;0;0
Flamengo 2 X 0 Fluminense;20240523;3;2;0;3;0;0;0
Fluminense 0 X 0 Vasco;20240524;3;2;0;51.666666666666664;0;0;0
Fluminense 0 X 1 Argentinos Juniors;20240524;3;2;0;15.333333333333334;0;0;0
Fluminense 0 X 2 Flamengo;20240523;3;2;0;6.666666666666667;0;0;0
Fluminense 1 X 0 Vasco;20240523;3;3;0;6.333333333333333;0;0;0
Fluminense 1 X 1 Flamengo;20240523;3;2;0;0;0;0;0
Fluminense 1 X 2 Gremio;20240525;3;2;0;55;0;0;0
Fluminense 1 X 2 Vasco;20240520;3;2;0;106.33333333333333;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240526;3;1;0;25.666666666666668;0;0;0
Fluminense 2 X 0 Vasco;20240524;3;2;0;88;0;0;0
Fluminense 2 X 1 Cerro Portenho;20240523;3;2;0;3.3333333333333335;0;0;0
Fluminense 2 X 2 Atletico MG;20240523;3;2;0;4.666666666666667;0;0;0
Fluminense 2 X 2 Bragantino;20240523;3;2;0;2.3333333333333335;0;0;0
Fluminense 2 X 5 America RN;20240522;3;2;0;25;0;0;0
Fluminense 3 X 0 Moto Club;20240523;3;2;0;8.333333333333334;0;0;0
Fluminense 3 X 0 Nova Iguacu;20240523;3;2;0;3.6666666666666665;0;0;0
Fluminense 3 X 0 Olaria;20240520;3;1;0;167.33333333333334;0;0;0
Fluminense 3 X 1 Americano;20240521;3;1;0;22;0;0;0
Fluminense 7 X 1 Juventude;20240524;3;2;2;76.66666666666667;0;0;0
Fluminense x Alianza Lima-Peru;20240523;3;2;0;26.666666666666668;0;0;0
Fluminense x Deportivo Cali-Colombia;20240526;3;3;0;10;0;0;0
Fluminense x Olimpia-Paraguai;20240526;3;2;0;4.333333333333333;0;0;0
Fluminense x Paris Saint Germain-Franca;20240523;3;3;3;1;0;0;0
Fluminense x Sampaio Correa-MA;20240523;3;3;0;41.333333333333336;0;0;0
Fluminense x Vasco-RJ;20240521;3;3;2;15.666666666666666;0;0;0
Fluminense x Vasco-RJ;20240522;3;3;1;7.666666666666667;0;0;0
Fluminense x Vasco-RJ;20240524;3;2;0;35.666666666666664;0;0;0
Fred 2022;20240523;3;3;0;23.333333333333332;0;0;0
German Cano 2024;20240520;3;1;0;0;0;0;0
German Cano 2024;20240521;3;3;2;39;0;0;0
Gol numero 1000;20240526;3;1;0;3;0;0;0
Gol numero 10000;20240526;3;1;0;6.333333333333333;0;0;0
Gol numero 11000;20240526;3;1;0;3.3333333333333335;0;0;0
Gols mais rapidos em jogos oficiais;20240522;3;3;0;10.666666666666666;0;0;0
Gols por minuto - historico;20240526;3;1;0;182.66666666666666;0;0;0
Graficos;20240522;3;3;0;74.33333333333333;0;0;0
Gremio 4 X 2 Fluminense;20240524;3;3;1;3;0;0;0
Internacional 0 X 0 Fluminense;20240523;3;3;0;4;0;0;0
Jhon Arias 2024;20240525;3;2;0;18.333333333333332;0;0;0
John Kennedy 2024;20240522;3;3;0;9.333333333333334;0;0;0
Juventude 6 X 0 Fluminense;20240522;3;3;2;27.666666666666668;0;0;0
LDU 1 X 0 Fluminense;20240523;3;2;0;8;0;0;0
Madureira 0 X 1 Fluminense;20240523;3;2;0;14.666666666666666;0;0;0
Maior Artilheiro em Temporada;20240523;3;3;0;6.666666666666667;0;0;0
Maiores Publicos - Classicos;20240522;3;3;0;53;0;0;0
Mais jogos no(a) Libertadores da America;20240520;3;2;0;18;0;0;0
Marcas Historicas Atuais;20240522;3;2;0;22.333333333333332;0;0;0
Marcelo 2024;20240526;3;3;0;48;0;0;0
Martinelli 2024;20240523;3;3;0;18;0;0;0
Nino 2023;20240523;3;3;0;6;0;0;0
Parraro 1980;20240522;3;2;2;19;0;0;0
Passagem de Tecnico;20240525;3;3;0;19.333333333333332;0;0;0
Paulo Henrique Ganso 2024;20240524;3;1;0;9;0;0;0
Paulo Henrique Ganso 2024;20240526;3;3;0;21;0;0;0
Presenca Estrangeiros;20240526;3;1;0;12;0;0;0
Presidentes;20240521;3;3;0;33;0;0;0
Proximos Jogos;20240522;3;2;0;92.66666666666667;0;0;0
Ranking de Assistencias;20240522;3;3;0;15.333333333333334;0;0;0
Ranking de Assistencias;20240523;3;3;0;20.333333333333332;0;0;0
Real Madrid 0 X 2 Fluminense;20240523;3;3;2;10;0;0;0
Real Madrid 0 X 2 Fluminense;20240524;3;3;2;19.666666666666668;0;0;0
Rivelino 1978;20240524;3;2;0;6;0;0;0
S. C. Internacional 0 X 0 Fluminense;20240522;3;1;0;7.666666666666667;0;0;0
Sampaio Correa 0 X 2 Fluminense;20240523;3;2;0;5;0;0;0
Samuel Xavier 2024;20240521;3;2;0;17.333333333333332;0;0;0
Samuel Xavier 2024;20240523;3;3;0;7.666666666666667;0;0;0
Samuel Xavier 2024;20240526;3;3;0;11;0;0;0
Sao Paulo 2 X 1 Fluminense;20240523;3;2;0;6.333333333333333;0;0;0
Sao Paulo 2 X 1 Fluminense;20240524;3;2;0;36.666666666666664;0;0;0
Team Buchan 2 X 3 Fluminense;20240526;3;2;0;16.666666666666668;0;0;0
Tec - Fernando Diniz;20240524;3;3;0;38;0;0;0
Tec - Fernando Diniz;20240526;3;3;0;28.666666666666668;0;0;0
Time Base;20240522;3;1;0;9.666666666666666;0;0;0
Time Base de 2023;20240522;3;1;0;109.66666666666667;0;0;0
Todas as camisas;20240523;3;2;0;6.666666666666667;0;0;0
Todas as camisas;20240525;3;2;0;18;0;0;0
Treinador com mais jogos;20240522;3;3;0;12;0;0;0
Treinador com mais jogos;20240526;3;3;0;9.333333333333334;0;0;0
Tecnico;20240525;3;3;0;10.666666666666666;0;0;0
Vasco 0 X 0 Fluminense;20240524;3;2;0;159.33333333333334;0;0;0
Vitoria nos 2 turnos;20240520;3;2;0;16;0;0;0
Vitoria nos 2 turnos;20240522;3;3;0;27;0;0;0
;20240526;2;2;0;30.5;0;0;0
(not set);20240521;2;2;0;9;0;0;0
12º Jogador - Fernando Diniz na 2ª passagem;20240520;2;1;0;0;0;0;0
12º Jogador em Campeonato;20240522;2;1;0;6;0;0;0
20 Maiores Artilheiros Anuais;20240523;2;1;0;0;0;0;0
40 Maiores idolos;20240524;2;1;0;38;0;0;0
Abel Hernandez 2021;20240521;2;2;0;21;0;0;0
Ademilton 1980;20240524;2;2;2;91.5;0;0;0
Adilson 1999;20240522;2;1;0;0;0;0;0
Adversario por ano;20240526;2;1;0;15.5;0;0;0
Adversarios Peru;20240523;2;1;0;24.5;0;0;0
Adversarios em vantagem;20240520;2;2;0;11.5;0;0;0
Affonso Castro 1910;20240522;2;1;0;5.5;0;0;0
Americano 0 X 3 Fluminense;20240523;2;1;0;2;0;0;0
America 0 X 2 Fluminense;20240523;2;1;0;2.5;0;0;0
America 0 X 2 Fluminense;20240526;2;2;0;19.5;0;0;0
America 1 X 1 Fluminense;20240526;2;1;0;54;0;0;0
America 3 X 1 Fluminense;20240520;2;1;0;186.5;0;0;0
America Tres Rios 2 X 3 Fluminense;20240523;2;1;0;1;0;0;0
Anderson 2013;20240521;2;1;1;0;0;0;0
Anderson Ortega 1997;20240526;2;1;0;23;0;0;0
Andre 2024;20240521;2;2;0;28;0;0;0
Andre 2024;20240524;2;2;0;6;0;0;0
Aproveitamento Tecnicos em classicos;20240524;2;2;0;19.5;0;0;0
Aproveitamento Tecnicos em classicos;20240525;2;2;0;27.5;0;0;0
Aproveitamento Tecnicos no;20240524;2;2;0;87.5;0;0;0
Aproveitamento Tecnicos no;20240526;2;2;0;67;0;0;0
Aproveitamento de Tecnicos Adversarios;20240524;2;1;0;124;0;0;0
Artilheiros dos Seculos;20240523;2;2;0;45;0;0;0
Artilheiros em Campeonato;20240522;2;2;0;61.5;0;0;0
Artilheiros mais velhos;20240523;2;1;0;37;0;0;0
Artilheiros na temporada 2024;20240523;2;2;0;24;0;0;0
Artilheiros na temporada 2024;20240526;2;2;0;26;0;0;0
Audax 0 X 1 Fluminense;20240523;2;1;0;6;0;0;0
Azul 2019;20240523;2;1;0;0;0;0;0
Bangu 2 X 3 Fluminense;20240521;2;1;0;2;0;0;0
Boavista 2 X 2 Fluminense;20240523;2;1;0;38.5;0;0;0
Boca Juniors 1 X 2 Fluminense;20240523;2;2;0;10;0;0;0
Bonsucesso 0 X 1 Fluminense;20240524;2;1;0;27.5;0;0;0
Bonsucesso 2 X 2 Fluminense;20240523;2;1;0;5;0;0;0
Botafogo 0 X 1 Fluminense;20240524;2;1;0;24.5;0;0;0
Botafogo 0 X 2 Fluminense;20240520;2;2;0;82.5;0;0;0
Botafogo 1 X 1 Fluminense;20240523;2;2;0;11;0;0;0
Botafogo 1 X 1 Fluminense;20240525;2;1;0;144;0;0;0
Botafogo SP 1 X 1 Fluminense;20240525;2;2;2;25;0;0;0
Brasileiro 1984;20240524;2;2;0;21;0;0;0
Brasileiro 2021;20240521;2;2;0;10;0;0;0
Brasileiro Serie C 1999;20240523;2;2;0;24.5;0;0;0
Caio Martins;20240520;2;2;1;35;0;0;0
Camisa;20240520;2;2;0;4.5;0;0;0
Camisa;20240521;2;2;0;9.5;0;0;0
Camisa;20240522;2;2;0;8;0;0;0
Camisa;20240525;2;2;0;1.5;0;0;0
Campeonato x Jogador;20240522;2;1;0;10;0;0;0
Campo Grande 0 X 2 Fluminense;20240520;2;1;0;4;0;0;0
Carioca 1959;20240524;2;1;0;9;0;0;0
Carlos Alberto Torres 1976;20240522;2;1;0;8;0;0;0
Carlos Roberto 1997;20240522;2;1;0;1;0;0;0
Colonia 4 X 1 Fluminense;20240523;2;2;0;8;0;0;0
Combinado Europeu 1 X 3 Fluminense;20240524;2;2;0;39.5;0;0;0
Conca 2015;20240523;2;2;0;48;0;0;0
Consulta Dias da Semana;20240522;2;2;0;7;0;0;0
Consulta Jogo Numero;20240522;2;2;0;20.5;0;0;0
Consulta Jogo Numero;20240523;2;2;0;2.5;0;0;0
Consulta Lista dos Gols;20240526;2;1;0;1;0;0;0
Consulta Placar;20240523;2;1;0;78;0;0;0
Consulta Tecnico Adversario;20240524;2;1;0;3.5;0;0;0
Copa do Brasil 2024;20240523;2;2;0;9.5;0;0;0
Corinthians 3 X 1 Fluminense;20240521;2;2;0;8.5;0;0;0
Coroados 1 X 5 Fluminense;20240522;2;1;0;10;0;0;0
Cruzeiro 1 X 1 Fluminense;20240523;2;1;0;13.5;0;0;0
Cruzeiro 1 X 2 Fluminense;20240521;2;1;1;45.5;0;0;0
Creditos;20240521;2;1;0;68.5;0;0;0
Curiosidades Tecnicos Adversarios;20240524;2;1;0;101.5;0;0;0
Curiosidades e Titulos;20240523;2;2;0;97.5;0;0;0
Curiosidades e Titulos;20240524;2;2;0;6;0;0;0
Cesar 2003;20240526;2;2;1;72;0;0;0
Detalhamento dos Gols;20240522;2;2;0;12.5;0;0;0
Digao 2020;20240522;2;2;0;69;0;0;0
Distancia Percorrida em 2023;20240522;2;1;0;121;0;0;0
Distancia percorrida por ano;20240522;2;1;0;8;0;0;0
Edinho 1989;20240522;2;2;0;17.5;0;0;0
Ernesto 1939;20240523;2;2;0;19;0;0;0
Especiais Campeonatos;20240525;2;2;0;7.5;0;0;0
Especiais Estadios;20240522;2;2;0;30.5;0;0;0
Especiais Estadios;20240523;2;2;0;9;0;0;0
Especiais Gols e Penalties;20240521;2;2;0;20.5;0;0;0
Especiais Gols e Penalties;20240524;2;2;0;18.5;0;0;0
Especiais Jogos Eliminatorios;20240525;2;2;0;6.5;0;0;0
Especiais Placares;20240522;2;2;0;25;0;0;0
Especiais Presidentes;20240521;2;2;0;10;0;0;0
Especiais Presidentes;20240524;2;2;0;11;0;0;0
Especiais Sequencias;20240522;2;2;0;42;0;0;0
Especiais Sequencias;20240524;2;2;0;115.5;0;0;0
Especiais Tecnicos Adversarios;20240524;2;1;0;49.5;0;0;0
Esteban Ostojich;20240525;2;2;0;13.5;0;0;0
Estadio por tempo determinado;20240523;2;2;0;34.5;0;0;0
Estadios;20240522;2;2;0;9;0;0;0
Estadios;20240523;2;2;0;3.5;0;0;0
Evanilson 2020;20240521;2;2;1;38;0;0;0
Evolucao campeonato corrente x campanhas historicas;20240520;2;2;0;21;0;0;0
Evolucao de gols por ano;20240522;2;2;0;3;0;0;0
Fale Conosco;20240520;2;2;0;48.5;0;0;0
Fanta 1983;20240520;2;1;0;25.5;0;0;0
Felipe Alves 2024;20240521;2;2;0;12;0;0;0
Felipe Melo 2024;20240526;2;2;0;30;0;0;0
Finais;20240520;2;1;0;68.5;0;0;0
Flamengo 0 X 0 Fluminense;20240520;2;2;0;132;0;0;0
Flamengo 1 X 0 Fluminense;20240522;2;1;0;14.5;0;0;0
Flamengo 1 X 1 Fluminense;20240520;2;2;0;36;0;0;0
Flamengo 1 X 1 Fluminense;20240522;2;2;0;6;0;0;0
Flamengo 1 X 2 Fluminense;20240522;2;2;0;93.5;0;0;0
Flamengo 4 X 3 Fluminense;20240524;2;1;0;0;0;0;0
Fluminense 0 X 0 Americano;20240520;2;1;0;91.5;0;0;0
Fluminense 0 X 0 Ferrocarril Oeste;20240524;2;1;0;53.5;0;0;0
Fluminense 0 X 0 Vasco;20240520;2;1;0;266.5;0;0;0
Fluminense 0 X 1 America;20240520;2;2;0;87.5;0;0;0
Fluminense 0 X 1 America;20240523;2;1;0;4.5;0;0;0
Fluminense 0 X 1 America;20240524;2;1;0;34;0;0;0
Fluminense 0 X 1 Bangu;20240522;2;2;0;9;0;0;0
Fluminense 0 X 1 Botafogo;20240525;2;1;0;17;0;0;0
Fluminense 0 X 1 Flamengo;20240520;2;1;0;121.5;0;0;0
Fluminense 0 X 1 Santos;20240523;2;2;0;8.5;0;0;0
Fluminense 0 X 1 Santos;20240524;2;2;0;5.5;0;0;0
Fluminense 0 X 1 Sao Caetano;20240524;2;1;0;2.5;0;0;0
Fluminense 0 X 2 Botafogo;20240522;2;1;0;0;0;0;0
Fluminense 0 X 2 Flamengo;20240524;2;1;0;5;0;0;0
Fluminense 0 X 2 Parana;20240526;2;2;2;10.5;0;0;0
Fluminense 0 X 3 Campo Grande;20240525;2;1;0;16.5;0;0;0
Fluminense 1 X 0 America;20240521;2;2;0;3;0;0;0
Fluminense 1 X 0 America;20240524;2;1;0;48.5;0;0;0
Fluminense 1 X 0 Bangu;20240525;2;1;0;32.5;0;0;0
Fluminense 1 X 0 Bayern de Munique;20240523;2;2;2;4;0;0;0
Fluminense 1 X 0 Campo Grande;20240524;2;2;0;11;0;0;0
Fluminense 1 X 0 Flamengo;20240520;2;2;0;16.5;0;0;0
Fluminense 1 X 0 Flamengo;20240521;2;2;1;61;0;0;0
Fluminense 1 X 0 Flamengo;20240523;2;2;1;51;0;0;0
Fluminense 1 X 0 Flamengo;20240524;2;2;1;7.5;0;0;0
Fluminense 1 X 0 Flamengo;20240525;2;1;0;41;0;0;0
Fluminense 1 X 0 Internacional;20240524;2;1;0;4;0;0;0
Fluminense 1 X 0 Palmeiras;20240525;2;2;0;9;0;0;0
Fluminense 1 X 0 Sampaio Correa RJ;20240523;2;1;0;12.5;0;0;0
Fluminense 1 X 0 The Strongest;20240522;2;1;0;11;0;0;0
Fluminense 1 X 1 Atletico MG;20240521;2;2;1;12;0;0;0
Fluminense 1 X 1 Cruzeiro;20240524;2;1;0;9.5;0;0;0
Fluminense 1 X 1 Flamengo;20240524;2;1;0;45.5;0;0;0
Fluminense 1 X 1 Ipatinga;20240520;2;2;0;5;0;0;0
