# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240715
# Data de termino: 20240721
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Raphael Claus;20240721;3;3;0;48.333333333333336;0;0;0
Ricardo Lopes 1986;20240719;3;3;3;35.666666666666664;0;0;0
Romerito 1989;20240720;3;1;0;0;0;0;0
S. C. Internacional 1 X 3 Fluminense;20240717;3;1;0;7.333333333333333;0;0;0
Santa Cruz 1 X 2 Fluminense;20240719;3;3;3;18;0;0;0
Todos os jogos em campeonato;20240715;3;1;0;11.333333333333334;0;0;0
Todos os jogos no(a) Brasileiro;20240715;3;1;0;37;0;0;0
Tecnico;20240716;3;2;0;128;0;0;0
Arbitros;20240716;3;3;0;42.333333333333336;0;0;0
Arbitros;20240717;3;3;1;31.333333333333332;0;0;0
Arbitros;20240720;3;3;0;8.333333333333334;0;0;0
(not set);20240719;2;2;0;71;0;0;0
(not set);20240721;2;2;0;3;0;0;0
30 Adversarios que mais jogamos;20240718;2;2;0;4.5;0;0;0
Abel da Costa;20240716;2;2;2;0;0;0;0
Adversarios;20240720;2;2;0;207.5;0;0;0
Ailton Cruz 1999;20240718;2;2;0;36;0;0;0
Ajenore Denti;20240716;2;2;2;0;0;0;0
Alair Correia;20240715;2;2;2;0;0;0;0
Alex 1995;20240715;2;2;2;0;0;0;0
Alexandre Jesus 2024;20240715;2;2;2;0;0;0;0
Amarelos do Gil - 1976;20240716;2;2;2;0;0;0;0
Amarelos do Vampeta - 1996;20240715;2;2;2;0;0;0;0
Amistoso Interestadual 1943;20240715;2;2;2;0;0;0;0
Amistoso Interestadual 1970;20240715;2;2;2;0;0;0;0
Amistoso Interestadual 1977;20240716;2;2;2;0;0;0;0
Amistoso Interestadual 1978;20240716;2;2;2;0;0;0;0
America 1 X 2 Fluminense;20240720;2;1;0;36;0;0;0
Andre 2024;20240716;2;2;0;35.5;0;0;0
Antas;20240716;2;2;2;0;0;0;0
Antonio Accioly;20240715;2;2;2;0;0;0;0
Antonio Rogerio;20240716;2;2;2;0;0;0;0
Antonio Musitano;20240716;2;2;2;0;0;0;0
Arthur Ford;20240716;2;2;2;0;0;0;0
Artilheiros contra Flamengo;20240719;2;2;0;54;0;0;0
Artilheiros por Adversario;20240718;2;2;0;92.5;0;0;0
Bangu 0 X 3 Fluminense;20240720;2;1;0;53.5;0;0;0
Beletti 2010;20240715;2;2;0;22;0;0;0
Betano;20240718;2;2;0;35.5;0;0;0
Boca Juniors 1 X 2 Fluminense;20240718;2;2;0;78.5;0;0;0
Bonsucesso 0 X 4 Fluminense;20240720;2;1;0;18.5;0;0;0
Botafogo 1 X 0 Fluminense;20240719;2;1;0;26;0;0;0
Botafogo 1 X 0 Fluminense;20240720;2;2;0;11;0;0;0
Botafogo 2 X 2 Fluminense;20240720;2;1;0;31.5;0;0;0
Brasileiro 2005;20240715;2;2;2;0;0;0;0
Brasileiro Serie B 1998;20240716;2;1;1;0;0;0;0
Bruno Arleu de Araujo;20240717;2;2;1;34;0;0;0
CRB 2 X 2 Fluminense;20240720;2;2;0;19.5;0;0;0
Caio Paulista 2023;20240715;2;2;2;0;0;0;0
Camisa;20240719;2;2;0;6;0;0;0
Camisa ano a ano;20240717;2;1;0;3;0;0;0
Camisas em 2024;20240717;2;1;0;0;0;0;0
Campeonatos;20240716;2;2;0;15.5;0;0;0
Campeonatos;20240719;2;2;0;30;0;0;0
Capuano 1942;20240721;2;2;0;19;0;0;0
Carioca 1956;20240716;2;2;2;0;0;0;0
Carioca 1958;20240716;2;2;2;0;0;0;0
Carioca 1982;20240718;2;1;0;6.5;0;0;0
Carioca 2004;20240715;2;2;2;0;0;0;0
Carlos Alberto Torres 1976;20240721;2;1;0;20;0;0;0
Cid Marival da Fonseca;20240716;2;2;2;0;0;0;0
Clovis 1962;20240715;2;2;2;0;0;0;0
Copa do Brasil - Juventude;20240718;2;2;0;6;0;0;0
Copa do Brasil 1999;20240718;2;2;0;15.5;0;0;0
Corinthians 2 X 2 Fluminense;20240720;2;1;0;7.5;0;0;0
Criciuma 1 X 1 Fluminense;20240718;2;2;0;64.5;0;0;0
Creditos;20240717;2;1;0;0;0;0;0
Creditos;20240718;2;2;0;17.5;0;0;0
Curiosidades e Titulos;20240719;2;2;1;52;0;0;0
Cesar 1998;20240719;2;2;2;40;0;0;0
Demosthenes 1936;20240715;2;2;2;0;0;0;0
Douglas Costa 2024;20240721;2;2;0;63.5;0;0;0
Dr. Adhemar de Barros;20240716;2;2;2;0;0;0;0
Engenheiro Araripe;20240715;2;2;2;0;0;0;0
Especiais Adversarios;20240715;2;2;0;1.5;0;0;0
Especiais Adversarios;20240719;2;2;0;7.5;0;0;0
Especiais Adversarios;20240721;2;1;0;8;0;0;0
Especiais Brasileirao;20240718;2;2;0;11.5;0;0;0
Especiais Campeonatos;20240716;2;1;0;8;0;0;0
Especiais Campeonatos;20240717;2;2;0;22.5;0;0;0
Especiais Gols e Penalties;20240718;2;2;0;2.5;0;0;0
Especiais Gols e Penalties;20240721;2;2;0;12;0;0;0
Especiais Historicos;20240715;2;2;0;14;0;0;0
Especiais Historicos;20240716;2;2;0;17.5;0;0;0
Especiais Jogos;20240718;2;2;0;20.5;0;0;0
Especiais Jogos Eliminatorios;20240718;2;2;0;2;0;0;0
Especiais Sequencias;20240721;2;2;0;10.5;0;0;0
Estatisticas de 1902 ate 2024;20240718;2;1;0;0;0;0;0
Felix Bollaert;20240716;2;2;2;0;0;0;0
Figueira de Melo;20240715;2;2;2;0;0;0;0
Flamengo 0 X 1 Fluminense;20240718;2;2;0;5;0;0;0
Flamengo 0 X 1 Fluminense;20240720;2;2;1;15;0;0;0
Flamengo 2 X 1 Fluminense;20240720;2;1;0;42.5;0;0;0
Fluminense 0 X 0 CRB;20240717;2;2;2;1.5;0;0;0
Fluminense 0 X 0 Sao Cristovao;20240720;2;1;0;5;0;0;0
Fluminense 0 X 0 Vasco;20240720;2;1;0;68.5;0;0;0
Fluminense 1 X 0 Bahia;20240721;2;2;1;5.5;0;0;0
Fluminense 1 X 0 Bayern de Munique;20240717;2;2;2;14.5;0;0;0
Fluminense 1 X 0 Botafogo;20240720;2;1;0;17;0;0;0
Fluminense 1 X 0 Dom Pedro II;20240720;2;1;0;51;0;0;0
Fluminense 1 X 0 Flamengo;20240718;2;2;0;23.5;0;0;0
Fluminense 1 X 1 Vasco;20240721;2;2;0;6.5;0;0;0
Fluminense 1 X 2 Flamengo;20240720;2;1;0;41.5;0;0;0
Fluminense 1 X 2 Sao Paulo;20240716;2;1;0;4.5;0;0;0
Fluminense 2 X 0 Paulistano;20240719;2;1;0;13.5;0;0;0
Fluminense 2 X 1 Sao Paulo;20240716;2;2;0;148.5;0;0;0
Fluminense 2 X 2 Atletico MG;20240715;2;2;1;66.5;0;0;0
Fluminense 2 X 3 ABC;20240718;2;1;1;0;0;0;0
Fluminense 2 X 3 ABC;20240719;2;2;2;310.5;0;0;0
Fluminense 2 X 4 America;20240718;2;1;0;18.5;0;0;0
Fluminense 3 X 1 Juventude;20240718;2;2;0;27;0;0;0
Fluminense 3 X 1 Sao Cristovao;20240720;2;1;0;96;0;0;0
Fluminense 4 X 2 Vasco;20240720;2;1;0;86.5;0;0;0
Fluminense 5 X 2 Sao Paulo;20240717;2;2;2;4.5;0;0;0
Fluminense 5 X 3 Corinthians;20240720;2;1;0;70.5;0;0;0
Fluminense x Bonsucesso-RJ;20240715;2;2;2;0;0;0;0
Fluminense x Botafogo-RJ;20240716;2;2;0;24.5;0;0;0
Fluminense x CRB-AL;20240716;2;2;2;0;0;0;0
Fluminense x CRB-AL;20240718;2;2;0;32;0;0;0
Fluminense x Cabofriense-RJ;20240719;2;2;0;9;0;0;0
Fluminense x Campo Grande-RJ;20240715;2;2;2;0;0;0;0
Fluminense x Desportiva-ES;20240715;2;2;2;0;0;0;0
Fluminense x Ferroviario PR-PR;20240716;2;2;2;0;0;0;0
Fluminense x Figueirense-SC;20240715;2;2;2;0;0;0;0
Fluminense x Internacional SC-SC;20240716;2;2;2;0;0;0;0
Fluminense x Internazionale-Italia;20240721;2;2;1;8;0;0;0
Fluminense x Juventude MT-MT;20240715;2;2;2;0;0;0;0
Fluminense x Lille-Franca;20240716;2;2;2;0;0;0;0
Fluminense x Nacional PB-PB;20240715;2;2;2;0;0;0;0
Fluminense x Olimpia-Paraguai;20240715;2;2;2;0;0;0;0
Fluminense x Palmeiras-SP;20240721;2;2;0;35;0;0;0
Fluminense x Paris Saint Germain-Franca;20240717;2;2;2;0;0;0;0
Fluminense x Porto-Portugal;20240716;2;2;2;0;0;0;0
Fluminense x Rio Negro-AM;20240715;2;2;2;0;0;0;0
Fluminense x Santa Cruz-PE;20240716;2;2;2;0;0;0;0
Fluminense x Santo Andre-SP;20240715;2;2;2;0;0;0;0
Fluminense x Santos-SP;20240715;2;2;2;0;0;0;0
Fluminense x Selecao Ilheus-BA;20240717;2;1;1;0.5;0;0;0
Fluminense x Selecao Peru-Peru;20240715;2;2;2;0;0;0;0
Fluminense x Sao Jose-SP;20240716;2;2;2;0;0;0;0
Fluminense x Zeze Moreira no Canto do Rio;20240716;2;2;2;0;0;0;0
Fluminense x Zeze Moreira no Corinthians;20240716;2;2;2;0;0;0;0
Fluminense x Zeze Moreira no Cruzeiro;20240716;2;2;2;0;0;0;0
Frazan 2021;20240715;2;2;2;0;0;0;0
German Cano 2024;20240718;2;2;0;55;0;0;0
Gijo 1944;20240715;2;2;2;0;0;0;0
Gilson Porto 1964;20240715;2;2;2;0;0;0;0
Goedhart;20240715;2;2;2;0;0;0;0
Goleiros com mais jogos;20240721;2;2;0;32.5;0;0;0
Gols do Delei;20240717;2;1;0;2;0;0;0
Gols do Nonato;20240718;2;1;0;5;0;0;0
Graficos;20240719;2;2;0;8;0;0;0
Gremio 1 X 0 Fluminense;20240718;2;2;0;34.5;0;0;0
Gualter Gama e Castro;20240716;2;2;2;0;0;0;0
Higor Leite 2016;20240715;2;2;2;0;0;0;0
Informacoes Gerais;20240717;2;2;0;9.5;0;0;0
Jeremias 1973;20240718;2;1;0;0;0;0;0
Jhon Arias 2024;20240715;2;2;0;31.5;0;0;0
Jhon Arias 2024;20240721;2;2;0;39;0;0;0
Joel Teixeira;20240716;2;2;2;0;0;0;0
Jose Piazoni;20240716;2;2;2;0;0;0;0
Jose Valeriano Correa;20240716;2;2;2;0;0;0;0
Juventude 6 X 0 Fluminense;20240721;2;1;1;0;0;0;0
Leonardo 1996;20240715;2;2;2;0;0;0;0
Madureira 0 X 2 Fluminense;20240720;2;1;0;0;0;0;0
Madureira 4 X 7 Fluminense;20240720;2;1;0;36;0;0;0
Maguielson Lima Barbosa;20240720;2;2;2;24.5;0;0;0
Maior Artilheiro contra Adversario;20240719;2;2;0;11.5;0;0;0
Maiores Artilheiros;20240715;2;2;0;63.5;0;0;0
Maiores Artilheiros;20240721;2;2;0;85.5;0;0;0
Mais jogos em Campeonato;20240721;2;2;0;9.5;0;0;0
Mais treinou em Campeonato;20240718;2;2;0;7.5;0;0;0
Manchester United 0 X 0 Fluminense;20240719;2;1;1;8.5;0;0;0
Manoel Machado;20240716;2;2;2;0;0;0;0
Maracana;20240717;2;2;0;9.5;0;0;0
Marivan da Silva;20240715;2;2;2;0;0;0;0
Marlon 2022;20240715;2;2;2;0;0;0;0
Milan 0 X 1 Fluminense;20240721;2;2;1;19.5;0;0;0
Minutagem em Ano;20240715;2;1;0;0;0;0;0
Mario Vianna;20240716;2;2;2;0;0;0;0
Nonato 2022;20240720;2;2;0;15.5;0;0;0
Nonato 2024;20240721;2;2;0;46;0;0;0
Numancia 2 X 0 Fluminense;20240720;2;1;0;197.5;0;0;0
Numeracao Fixa;20240716;2;2;0;44.5;0;0;0
Nilson Cardoso Bilha;20240716;2;2;2;0;0;0;0
Numeros por posicao;20240721;2;2;0;34.5;0;0;0
Pacaembu;20240718;2;1;0;0;0;0;0
Passagem de Tecnico;20240716;2;1;0;41.5;0;0;0
Passagem de Tecnico;20240720;2;2;0;145;0;0;0
Patrocinio das camisas;20240718;2;2;0;124.5;0;0;0
Paulo Ricardo 2019;20240715;2;2;2;0;0;0;0
Phillippe Leduc;20240715;2;2;2;0;0;0;0
Pinheiro 1963;20240715;2;2;2;0;0;0;0
Proximos Jogos;20240721;2;2;0;76;0;0;0
Ranking de Assistencias;20240721;2;2;0;17;0;0;0
Real Madrid 0 X 2 Fluminense;20240721;2;2;2;12;0;0;0
Real Madrid 2 X 0 Fluminense;20240718;2;2;2;0;0;0;0
Romualdo Arpi Filho;20240715;2;2;2;0;0;0;0
Sequencias;20240721;2;1;0;2;0;0;0
Sao Paulo 1 X 0 Fluminense;20240716;2;1;0;3;0;0;0
Sao Paulo 2 X 1 Fluminense;20240721;2;1;0;10.5;0;0;0
Sergio Cristiano do Nascimento;20240715;2;2;2;0;0;0;0
Taca Guanabara 1966;20240715;2;2;2;0;0;0;0
Tec - Abel;20240720;2;2;0;27;0;0;0
Tec - Artur Bernardes;20240716;2;2;0;8;0;0;0
Tec - Carlomagno;20240716;2;2;0;14;0;0;0
Tec - Fernando Diniz;20240716;2;2;0;60;0;0;0
Tec - Ground Committe;20240720;2;2;0;10;0;0;0
Tec - Mano Menezes;20240717;2;1;0;15;0;0;0
Tec - Parreira;20240720;2;2;0;41;0;0;0
Tec - Renato Gaucho;20240720;2;2;0;16.5;0;0;0
Tec - Roger Machado;20240717;2;2;0;18;0;0;0
Thiago Silva 2008;20240719;2;2;0;116.5;0;0;0
Thiago Silva 2008;20240720;2;2;1;23;0;0;0
Todas as camisas;20240715;2;2;0;19;0;0;0
Todas as camisas;20240716;2;2;0;45;0;0;0
Todos os Jogos apitados por Armando Marques;20240716;2;2;2;0;0;0;0
Todos os Jogos apitados por Claudio Magalhaes;20240716;2;2;2;0;0;0;0
Todos os Jogos contra Rogerio Correia;20240715;2;2;2;0;0;0;0
Todos os Jogos do Moyses;20240720;2;1;0;78;0;0;0
Todos os Jogos do Thiago Silva;20240719;2;2;0;29.5;0;0;0
Todos os jogos em campeonato;20240717;2;2;0;7.5;0;0;0
Todos os jogos no(a) Brasileiro;20240717;2;2;0;35;0;0;0
Toninho 1975;20240720;2;2;0;7;0;0;0
Torneio Inicio 1948;20240716;2;2;2;0;0;0;0
Torneio Municipal 1948;20240716;2;2;2;0;0;0;0
Torneio Rio-Sao Paulo 1966;20240716;2;2;2;0;0;0;0
Torneio Roberto Gomes Pedrosa 1967;20240716;2;2;2;0;0;0;0
Treinador com mais campeonatos disputados;20240718;2;2;0;5;0;0;0
Tecnico;20240715;2;2;0;10;0;0;0
Tecnico;20240719;2;2;0;17.5;0;0;0
Tecnico;20240720;2;2;0;152;0;0;0
Vasco - Sao Januario;20240721;2;1;0;7;0;0;0
Vasco 0 X 2 Fluminense;20240720;2;1;0;8;0;0;0
Vermelhos do Assis - 1975;20240716;2;2;2;0;0;0;0
Vermelhos do Bigode - 1956;20240716;2;2;2;0;0;0;0
Vermelhos do Toninho - 1975;20240715;2;2;2;0;0;0;0
Victor Etchegaray 1912;20240716;2;1;0;0;0;0;0
Vidal Ramos Junior;20240716;2;2;2;0;0;0;0
Virgile Dufosse;20240716;2;2;2;0;0;0;0
Wilson Lopes de Souza;20240716;2;2;2;0;0;0;0
Arbitros;20240715;2;2;1;27.5;0;0;0
12º Jogador;20240719;1;1;0;20;0;0;0
15 de Abril;20240719;1;1;0;11;0;0;0
2021 x 1991;20240720;1;1;0;9;0;0;0
2021 x 1993;20240720;1;1;0;4;0;0;0
2024 x 1991;20240720;1;1;0;8;0;0;0
2024 x 1993;20240720;1;1;0;4;0;0;0
2024 x 2020;20240720;1;1;0;5;0;0;0
2024 x 2021;20240720;1;1;0;7;0;0;0
23º lugar;20240715;1;1;0;17;0;0;0
30 Adversarios que mais jogamos;20240716;1;1;0;18;0;0;0
30 Adversarios que mais jogamos;20240719;1;1;0;107;0;0;0
30 Estadios onde mais jogamos;20240718;1;1;0;77;0;0;0
30 Estadios onde mais jogamos;20240721;1;1;0;7;0;0;0
30 Arbitros que mais apitaram;20240719;1;1;0;3;0;0;0
40 Maiores idolos;20240719;1;1;0;136;0;0;0
ABC 1 X 1 Fluminense;20240720;1;1;0;19;0;0;0
Abel 1976;20240717;1;1;0;8;0;0;0
Abel Hernandez 2021;20240715;1;1;0;3;0;0;0
Abel Hernandez 2021;20240717;1;1;0;7;0;0;0
Adalberto 1977;20240717;1;1;0;2;0;0;0
Ademir 1998;20240717;1;1;0;3;0;0;0
Adidas;20240720;1;1;0;3;0;0;0
Adilson Jose 1998;20240717;1;1;0;3;0;0;0
Adilco 1981;20240717;1;1;0;5;0;0;0
Adolfo Rodrigues 1945;20240715;1;1;0;3;0;0;0
Adolfo Rodrigues 1945;20240717;1;1;0;3;0;0;0
Adriano 1998;20240717;1;1;0;2;0;0;0
Adversario do mesmo estado;20240720;1;1;0;3;0;0;0
Adversario por ano;20240715;1;1;0;10;0;0;0
Adversario por ano;20240720;1;1;0;191;0;0;0
Adversario x Estadio;20240717;1;1;0;21;0;0;0
Adversario x Estadio;20240718;1;1;0;17;0;0;0
Adversario x Estadio;20240721;1;1;0;5;0;0;0
Adversario x Arbitro;20240715;1;1;0;356;0;0;0
Adversarios Mato Grosso;20240719;1;1;0;19;0;0;0
Adversarios Mato Grosso do Sul;20240719;1;1;0;6;0;0;0
Adversarios do(a) Mato Grosso;20240720;1;1;0;27;0;0;0
Afonsinho 1981;20240717;1;1;0;5;0;0;0
Afonso Vitor de Oliveira;20240716;1;1;1;0;0;0;0
Agenor 2019;20240716;1;1;0;28;0;0;0
Agomar Martins;20240718;1;1;0;19;0;0;0
Ailton 1996;20240717;1;1;0;7;0;0;0
Al Ahli Saudi 2 X 3 Fluminense;20240718;1;1;0;21;0;0;0
Al Shabab 2 X 2 Fluminense;20240718;1;1;0;9;0;0;0
Alair Correia;20240719;1;1;0;6;0;0;0
Alan Trindade da Silva;20240716;1;1;0;8;0;0;0
Albertao;20240719;1;1;0;15;0;0;0
Alejandro Villanueva;20240719;1;1;0;6;0;0;0
Alex Gomes Stefano;20240716;1;1;0;29;0;0;0
Alexandre 1979;20240717;1;1;0;1;0;0;0
Alexandre 1983;20240717;1;1;0;3;0;0;0
Alexandre Cruz 1989;20240717;1;1;0;1;0;0;0
Alexandre Jesus 2024;20240718;1;1;0;57;0;0;0
Alfredo Jaconi;20240718;1;1;0;5;0;0;0
Alfredo Jaconi;20240719;1;1;0;11;0;0;0
Aliatar Fraga;20240720;1;1;1;0;0;0;0
Allan 2019;20240716;1;1;0;2;0;0;0
Almaty Central Stadium;20240719;1;1;0;8;0;0;0
Almir 1981;20240717;1;1;0;1;0;0;0
Aloisio 1976;20240717;1;1;0;3;0;0;0
Altair 1970;20240717;1;1;0;7;0;0;0
Ambrois 1955;20240717;1;1;0;12;0;0;0
Americano 0 X 1 Fluminense;20240718;1;1;0;9;0;0;0
Amistoso;20240720;1;1;0;33;0;0;0
Amistoso 1995;20240720;1;1;0;36;0;0;0
Amistoso Interestadual 1945;20240720;1;1;1;0;0;0;0
Amistoso Interestadual 1987;20240721;1;1;1;0;0;0;0
Amistoso Interestadual 1995;20240720;1;1;0;40;0;0;0
Amistoso Internacional;20240720;1;1;0;57;0;0;0
America 0 X 0 Fluminense;20240718;1;1;0;19;0;0;0
America 0 X 1 Fluminense;20240716;1;1;0;3;0;0;0
America 1 X 1 Fluminense;20240716;1;1;0;231;0;0;0
America 1 X 1 Fluminense;20240721;1;1;0;3;0;0;0
America 2 X 1 Fluminense;20240720;1;1;0;15;0;0;0
America 2 X 2 Fluminense;20240720;1;1;0;5;0;0;0
America 3 X 0 Fluminense;20240721;1;1;0;47;0;0;0
America 3 X 1 Fluminense;20240718;1;1;0;4;0;0;0
Anapolina 3 X 1 Fluminense;20240717;1;1;1;9;0;0;0
