# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240708
# Data de termino: 20240714
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Tec - Pinheiro;20240711;2;2;0;21.5;0;0;0
Tec - Renato Gaucho;20240712;2;1;0;17.5;0;0;0
Tiago Silva 2001;20240712;2;1;0;50.5;0;0;0
Todas as camisas;20240710;2;2;0;15;0;0;0
Todas as camisas;20240711;2;2;0;3.5;0;0;0
Todos os Jogos apitados por Anderson Daronco;20240708;2;2;0;35;0;0;0
Todos os Jogos contra Aristobulo Mesquita;20240713;2;2;2;0;0;0;0
Todos os Jogos contra Criciuma-SC;20240710;2;2;0;31;0;0;0
Todos os Jogos contra Criciuma-SC;20240711;2;1;0;50;0;0;0
Todos os Jogos contra Joaozinho Rosas;20240713;2;2;2;0;0;0;0
Todos os Jogos contra Juventude MT-MT;20240714;2;2;2;0;0;0;0
Todos os Jogos contra Moises;20240713;2;2;2;0;0;0;0
Todos os Jogos contra Rogerio Ceni;20240713;2;2;2;0;0;0;0
Todos os Jogos no(a) Colosso da Lagoa;20240713;2;2;2;0;0;0;0
Todos os Jogos no(a) Kleber Andrade;20240713;2;2;2;0;0;0;0
Todos os jogos de Adversario;20240710;2;2;0;9;0;0;0
Todos os jogos em campeonato;20240708;2;2;0;29;0;0;0
Todos os jogos em campeonato;20240714;2;1;0;5;0;0;0
Todos os jogos no(a) Brasileiro;20240714;2;1;0;58;0;0;0
Todos os jogos no(a) Libertadores da America;20240708;2;1;0;0;0;0;0
Torneio Roberto Gomes Pedrosa 1968;20240714;2;2;2;0;0;0;0
Trabalhador;20240713;2;2;2;0;0;0;0
Tricolor 1962 - 1972;20240713;2;2;2;0;0;0;0
Tricolor 1980 - 1981;20240713;2;2;2;0;0;0;0
Tulio 1999;20240709;2;1;0;0;0;0;0
Vagner Rosa;20240713;2;2;2;0;0;0;0
Vaguinho 1996;20240713;2;2;2;0;0;0;0
Vasco 0 X 2 Fluminense;20240710;2;2;0;47;0;0;0
Vasco 1 X 0 Fluminense;20240708;2;2;0;4;0;0;0
Vasco 2 X 1 Fluminense;20240713;2;2;0;26.5;0;0;0
Waldo 1961;20240714;2;2;0;2;0;0;0
Wellington Silva 2016;20240713;2;2;2;0;0;0;0
Wellington Silva 2021;20240713;2;2;2;0;0;0;0
William Matheus 2016;20240714;2;2;2;0;0;0;0
Willian 2023;20240713;2;2;2;0;0;0;0
Yago 2023;20240713;2;2;2;0;0;0;0
Yuri 2021;20240711;2;1;0;0;0;0;0
Zeze 1982;20240713;2;1;0;0;0;0;0
Arbitros;20240708;2;2;0;7.5;0;0;0
Arbitros;20240712;2;2;0;9.5;0;0;0
Arbitros;20240714;2;2;0;11;0;0;0
Everton Santos 2009;20240712;2;1;0;0;0;0;0
Ezio 1995 - Gols por Adversario;20240712;2;2;0;64;0;0;0
(not set);20240709;1;1;0;6;0;0;0
(not set);20240710;1;1;0;4;0;0;0
(not set);20240714;1;1;0;25;0;0;0
1 ª passagem de Fernando Diniz;20240712;1;1;0;86;0;0;0
1001 Turismo;20240710;1;1;0;5;0;0;0
12º Jogador em Ano;20240711;1;1;0;31;0;0;0
12º Jogador em Ano;20240713;1;1;0;4;0;0;0
1951 x 2008;20240711;1;1;0;16;0;0;0
1952 x 2008;20240711;1;1;0;45;0;0;0
2 ª passagem de Fernando Diniz;20240712;1;1;0;14;0;0;0
2013 x 2008;20240711;1;1;0;14;0;0;0
30 Adversarios que mais jogamos;20240708;1;1;0;89;0;0;0
30 Adversarios que mais jogamos;20240714;1;1;0;71;0;0;0
30 Arbitros que mais apitaram;20240710;1;1;0;39;0;0;0
40 Maiores idolos;20240710;1;1;0;0;0;0;0
40 Maiores idolos;20240711;1;1;0;0;0;0;0
40 Maiores idolos;20240713;1;1;0;105;0;0;0
4º lugar;20240713;1;0;0;0;0;0;0
ABC 1 X 2 Fluminense;20240713;1;1;0;33;0;0;0
ABC 1 X 2 Fluminense;20240714;1;1;0;4;0;0;0
Aarne Erikson;20240709;1;1;0;2;0;0;0
Ademilton 1980;20240712;1;1;1;21;0;0;0
Adidas;20240709;1;1;0;3;0;0;0
Adilson Jose 1998;20240709;1;1;0;2;0;0;0
Adversario x Campeonato;20240711;1;1;0;15;0;0;0
Adversario x Campeonato;20240712;1;1;0;99;0;0;0
Adversario x Estadio;20240708;1;1;0;21;0;0;0
Adversario x Estadio;20240711;1;1;0;18;0;0;0
Adversario x Jogador;20240711;1;1;0;72;0;0;0
Adversario x Arbitro;20240709;1;1;0;50;0;0;0
Adversarios Angola;20240709;1;1;0;5;0;0;0
Adversarios Bosnia;20240709;1;1;0;3;0;0;0
Adversarios Coreia do Sul;20240709;1;1;0;3;0;0;0
Adversarios Egito;20240711;1;1;0;14;0;0;0
Adversarios Lesoto;20240709;1;1;0;2;0;0;0
Agnaldo 2002;20240711;1;1;0;44;0;0;0
Agnaldo 2002;20240713;1;1;0;11;0;0;0
Agnaldo 2002;20240714;1;1;0;2;0;0;0
Agnaldo 2002 - Gols por Adversario;20240712;1;1;0;18;0;0;0
Agnaldo 2002 - Gols por Estadio;20240714;1;1;0;9;0;0;0
Ailton Cruz 1999;20240713;1;1;0;31;0;0;0
Aldo 1987;20240714;1;1;0;33;0;0;0
Alessandro 2004;20240711;1;1;0;0;0;0;0
Alex Oliveira 2003;20240710;1;1;0;14;0;0;0
Alexandre 1979;20240709;1;1;0;12;0;0;0
Alexsander 2024;20240710;1;1;0;6;0;0;0
Alexsander 2024;20240711;1;1;0;18;0;0;0
Alexsander 2024;20240714;1;1;0;4;0;0;0
Alfredinho 1937;20240714;1;1;0;10;0;0;0
Alfredo 1946;20240712;1;1;1;0;0;0;0
Alianza Atletico 2 X 2 Fluminense;20240710;1;1;0;14;0;0;0
Alianza Lima 1 X 1 Fluminense;20240708;1;1;0;3;0;0;0
Alianza Lima 1 X 1 Fluminense;20240710;1;1;0;4;0;0;0
Almir 1960;20240713;1;1;0;6;0;0;0
Altair 1970;20240712;1;1;0;1;0;0;0
Altair 1970;20240714;1;1;0;18;0;0;0
Amapa/Macapa 0 X 2 Fluminense;20240713;1;1;0;166;0;0;0
Americano 0 X 0 Fluminense;20240709;1;1;0;6;0;0;0
Americano 1 X 1 Fluminense;20240712;1;1;0;73;0;0;0
Amistoso Internacional 2014;20240713;1;1;1;0;0;0;0
America 0 X 8 Fluminense;20240712;1;1;0;22;0;0;0
America 1 X 1 Fluminense;20240710;1;1;0;23;0;0;0
America 3 X 0 Fluminense;20240710;1;1;0;4;0;0;0
America RN 1 X 0 Fluminense;20240709;1;1;0;5;0;0;0
Anderson Daronco - Brasileiro;20240709;1;1;0;82;0;0;0
Anderson Daronco - Copa do Brasil;20240709;1;1;0;41;0;0;0
Andre 2024;20240710;1;1;0;7;0;0;0
Andre 2024;20240713;1;1;0;18;0;0;0
Andre 2024;20240714;1;1;0;5;0;0;0
Andre Lima 2010;20240709;1;1;0;27;0;0;0
Andre Miquimba 1997;20240710;1;1;1;0;0;0;0
Ano 1958;20240713;1;1;0;17;0;0;0
Ano 1959;20240713;1;1;0;41;0;0;0
Ano 1960;20240713;1;1;0;3;0;0;0
Ano 1961;20240713;1;1;0;3;0;0;0
Ano 1962;20240713;1;1;0;3;0;0;0
Ano 1963;20240713;1;1;0;3;0;0;0
Ano 1964;20240713;1;1;0;4;0;0;0
Ano 1965;20240713;1;1;0;3;0;0;0
Ano 1966;20240713;1;1;0;3;0;0;0
Ano 1967;20240713;1;1;0;24;0;0;0
Ano 1968;20240713;1;1;0;5;0;0;0
Ano 1969;20240713;1;1;0;21;0;0;0
Ano a ano;20240713;1;1;0;68;0;0;0
Antonio Accioly;20240709;1;1;0;4;0;0;0
Antonio Carlos 2024;20240714;1;1;0;11;0;0;0
Antonio Carlos 2015;20240711;1;1;0;0;0;0;0
Antonio Lopes - Rissut 2006;20240710;1;1;0;22;0;0;0
Aproveitamento de Tecnico em Campeonato;20240708;1;1;0;207;0;0;0
Arena da Baixada;20240709;1;1;0;15;0;0;0
Arena da Baixada;20240713;1;1;1;0;0;0;0
Arena do Gremio;20240709;1;1;0;22;0;0;0
Arinelson 1999;20240712;1;1;0;20;0;0;0
Aristocilio Pereira da Rocha;20240711;1;1;0;11;0;0;0
Armandinho 1935;20240708;1;1;0;25;0;0;0
Arouca 2008;20240710;1;1;0;41;0;0;0
Arouca 2008;20240714;1;1;0;20;0;0;0
Artilharia Media;20240711;1;1;0;129;0;0;0
Artilheiros Estrangeiros;20240714;1;1;0;33;0;0;0
Artilheiros ano a ano;20240711;1;1;0;271;0;0;0
Artilheiros contra A. A. Internacional;20240712;1;1;0;1;0;0;0
Artilheiros contra Botafogo;20240714;1;1;0;10;0;0;0
Artilheiros contra Central;20240714;1;1;0;19;0;0;0
Artilheiros contra Criciuma;20240709;1;1;0;22;0;0;0
Artilheiros contra Cuiaba;20240714;1;1;0;60;0;0;0
Artilheiros contra Flamengo;20240711;1;1;0;44;0;0;0
Artilheiros contra Flamengo;20240714;1;1;0;17;0;0;0
Artilheiros contra Vasco;20240712;1;1;0;8;0;0;0
Artilheiros contra Vasco;20240714;1;1;0;16;0;0;0
Artilheiros contra Villa Nova MG;20240714;1;1;0;7;0;0;0
Artilheiros dos Seculos;20240710;1;1;0;77;0;0;0
Artilheiros dos Seculos;20240711;1;1;0;39;0;0;0
Artilheiros dos Seculos;20240714;1;1;0;171;0;0;0
Artilheiros em 1995;20240713;1;1;0;25;0;0;0
Artilheiros em 1996;20240713;1;1;0;16;0;0;0
Artilheiros em 1997;20240713;1;1;0;20;0;0;0
Artilheiros em 1998;20240713;1;1;0;33;0;0;0
Artilheiros em 1999;20240713;1;1;0;18;0;0;0
Artilheiros em 2000;20240713;1;1;0;25;0;0;0
Artilheiros em 2001;20240713;1;1;0;14;0;0;0
Artilheiros em 2016;20240713;1;1;0;64;0;0;0
Artilheiros em 2024;20240709;1;1;0;23;0;0;0
Artilheiros em 2024;20240714;1;1;0;20;0;0;0
Artilheiros em Campeonato;20240713;1;1;0;33;0;0;0
Artilheiros em Campeonato;20240714;1;1;0;404;0;0;0
Artilheiros em Estadios;20240711;1;1;0;180;0;0;0
Artilheiros em jogos oficiais;20240714;1;1;0;15;0;0;0
Artilheiros mais novos do seculo XX;20240714;1;1;0;13;0;0;0
Artilheiros mais novos do seculo XXI;20240714;1;1;0;15;0;0;0
Artilheiros mais velhos;20240714;1;1;0;68;0;0;0
Artilheiros na temporada 1975;20240714;1;1;0;54;0;0;0
Artilheiros na temporada 1979;20240712;1;1;0;26;0;0;0
Artilheiros no(a) Brasileiro;20240709;1;1;0;11;0;0;0
Artilheiros no(a) Brasileiro;20240711;1;1;0;7;0;0;0
Artilheiros no(a) Brasileiro;20240712;1;1;0;36;0;0;0
Artilheiros no(a) Brasileiro;20240714;1;1;0;39;0;0;0
Artilheiros no(a) Brasileiro 2008;20240711;1;1;0;7;0;0;0
Artilheiros no(a) Brasileiro 2009;20240711;1;1;0;5;0;0;0
Artilheiros no(a) Brasileiro 2010;20240711;1;1;0;2;0;0;0
Artilheiros no(a) Brasileiro 2011;20240711;1;1;0;2;0;0;0
Artilheiros no(a) Brasileiro 2012;20240711;1;1;0;4;0;0;0
Artilheiros no(a) Brasileiro 2013;20240711;1;1;0;8;0;0;0
Artilheiros no(a) Brasileiro 2020;20240711;1;1;0;7;0;0;0
Artilheiros no(a) Brasileiro 2021;20240711;1;1;0;23;0;0;0
Artilheiros no(a) Brasileiro Serie B;20240711;1;1;0;11;0;0;0
Artilheiros no(a) Copa do Brasil;20240714;1;1;0;79;0;0;0
Artilheiros no(a) N;20240714;1;1;0;4;0;0;0
Artilheiros no(a) Parada de Lucas;20240714;1;1;0;10;0;0;0
Artilheiros no(a) San Siro;20240714;1;1;0;2;0;0;0
Artilheiros no(a) Velodromo;20240714;1;1;0;9;0;0;0
Artilheiros por Adversario;20240714;1;1;0;44;0;0;0
Assis 1975;20240712;1;1;0;0;0;0;0
Assis 1975;20240713;1;1;0;10;0;0;0
Assis 1987;20240713;1;1;1;16;0;0;0
Assistencias;20240711;1;1;0;386;0;0;0
Assistencias;20240714;1;1;0;10;0;0;0
Assistencias contra Criciuma;20240711;1;1;0;39;0;0;0
Assistencias do Antonio Carlos;20240710;1;1;0;9;0;0;0
Assistencias do Douglas Costa;20240710;1;1;0;5;0;0;0
Assistencias do Fred;20240711;1;1;0;61;0;0;0
Assistencias do Marquinhos;20240710;1;1;0;27;0;0;0
Assistencias do Renato Augusto;20240710;1;1;0;3;0;0;0
Assistencias em Ano;20240712;1;1;0;2;0;0;0
Assistencias em Ano;20240714;1;1;0;1;0;0;0
Athletico PR 0 X 0 Fluminense;20240708;1;1;0;1;0;0;0
Athletico PR 1 X 0 Fluminense;20240708;1;1;0;3;0;0;0
Athletico PR 1 X 1 Fluminense;20240709;1;1;0;3;0;0;0
Athletico PR 1 X 1 Fluminense;20240711;1;1;0;7;0;0;0
Athletico PR 1 X 1 Fluminense;20240713;1;1;0;5;0;0;0
Athletico PR 2 X 2 Fluminense;20240709;1;1;0;1;0;0;0
Athletico PR 3 X 0 Fluminense;20240711;1;1;0;5;0;0;0
Atletico GO 2 X 1 Fluminense;20240709;1;1;0;1;0;0;0
Atletico MG 0 X 2 Fluminense;20240708;1;1;0;3;0;0;0
Atletico MG 1 X 1 Fluminense;20240710;1;1;0;4;0;0;0
Atletico MG 1 X 2 Fluminense;20240714;1;1;0;42;0;0;0
Atletico MG 1 X 3 Fluminense;20240709;1;1;0;7;0;0;0
Atletico MG 3 X 0 Fluminense;20240708;1;1;0;3;0;0;0
Avai 0 X 3 Fluminense;20240708;1;1;0;31;0;0;0
Avai 0 X 3 Fluminense;20240709;1;1;0;8;0;0;0
Ayrton 1920;20240711;1;1;1;0;0;0;0
Bahia 1 X 2 Fluminense;20240711;1;1;0;0;0;0;0
Bahia 2 X 1 Fluminense;20240708;1;1;0;2;0;0;0
Baiano 1982;20240711;1;1;1;18;0;0;0
Baiano 1982;20240712;1;1;0;31;0;0;0
Baiano 1982;20240713;1;1;0;16;0;0;0
Bandoch 2000;20240711;1;1;1;16;0;0;0
Bangu 0 X 1 Fluminense;20240709;1;1;0;19;0;0;0
Bangu 0 X 2 Fluminense;20240710;1;1;0;18;0;0;0
Bangu 2 X 3 Fluminense;20240713;1;1;0;47;0;0;0
Bangu 2 X 4 Fluminense;20240713;1;1;0;98;0;0;0
Barata 1997 - Gols por Ano;20240712;1;1;0;2;0;0;0
Batatais 1946;20240714;1;1;0;15;0;0;0
Batatais 1957;20240714;1;1;0;10;0;0;0
Bigode 1956;20240714;1;1;0;14;0;0;0
Bonsucesso 0 X 1 Fluminense;20240709;1;1;0;13;0;0;0
Bonsucesso 0 X 3 Fluminense;20240710;1;1;0;6;0;0;0
Borovo 2 X 5 Fluminense;20240713;1;1;0;8;0;0;0
Botafogo 0 X 0 Fluminense;20240710;1;1;0;4;0;0;0
Botafogo 0 X 1 Fluminense;20240709;1;1;0;6;0;0;0
Botafogo 0 X 1 Fluminense;20240712;1;1;0;9;0;0;0
Botafogo 1 X 0 Fluminense;20240708;1;1;0;3;0;0;0
Botafogo 1 X 0 Fluminense;20240710;1;1;0;5;0;0;0
Botafogo 1 X 1 Fluminense;20240709;1;1;0;4;0;0;0
Botafogo 1 X 1 Fluminense;20240710;1;1;0;4;0;0;0
Botafogo 1 X 2 Fluminense;20240710;1;1;0;31;0;0;0
Botafogo 2 X 0 Fluminense;20240710;1;1;0;8;0;0;0
Botafogo 2 X 2 Fluminense;20240710;1;1;0;192;0;0;0
Botafogo 6 X 2 Fluminense;20240713;1;1;0;59;0;0;0
Botafogo SP 1 X 1 Fluminense;20240708;1;1;1;6;0;0;0
Botafogo SP 1 X 1 Fluminense;20240709;1;1;1;25;0;0;0
Bragantino - Brasileiro;20240712;1;1;0;95;0;0;0
Bragantino 0 X 1 Fluminense;20240708;1;1;0;34;0;0;0
Branca 1907 - 1908;20240708;1;1;0;4;0;0;0
Branca 1966;20240708;1;1;0;3;0;0;0
Branca 2009;20240712;1;1;0;17;0;0;0
Branca 2023;20240710;1;1;0;12;0;0;0
Branca 2024;20240708;1;1;0;11;0;0;0
Brant 1941;20240708;1;1;0;0;0;0;0
Brasileiro;20240709;1;1;0;40;0;0;0
Brasileiro - 1º Turno 2009;20240711;1;1;0;7;0;0;0
Brasileiro 1974;20240708;1;1;0;12;0;0;0
Brasileiro 1977;20240710;1;1;1;17;0;0;0
Brasileiro 1977;20240713;1;1;0;8;0;0;0
Brasileiro 2002;20240710;1;1;0;17;0;0;0
Brasileiro 2003;20240708;1;1;0;105;0;0;0
Brasileiro 2009;20240713;1;1;0;60;0;0;0
Brasileiro 2009 - Cuca;20240710;1;1;0;55;0;0;0
Brasileiro 2013;20240711;1;1;0;0;0;0;0
Brasileiro 2023;20240710;1;1;0;13;0;0;0
Brasileiro 2024;20240711;1;1;0;7;0;0;0
Brasileiro 2024;20240714;1;1;0;8;0;0;0
Brasileiro 2024 - Fernando Diniz;20240711;1;1;0;99;0;0;0
Brasileiro 2024 - Mano Menezes;20240711;1;1;0;38;0;0;0
Brasileiro 2024 - Marcao;20240711;1;1;0;37;0;0;0
Brasileiro Serie B 1998;20240710;1;1;1;58;0;0;0
Brasileiro Serie B 1998;20240711;1;1;1;52;0;0;0
Brasileiro Serie C 1999;20240709;1;1;0;15;0;0;0
Brasileiro em 01/01/1974 - 31/12/1974;20240708;1;1;0;1;0;0;0
Brasileiro em 01/01/1974 - 31/12/1974;20240709;1;1;0;36;0;0;0
Brasileirao - Posicoes;20240714;1;1;0;143;0;0;0
Brasileirao Rodada a Rodada;20240712;1;1;0;6;0;0;0
Brasileirao Rodada a Rodada;20240713;1;1;0;92;0;0;0
Brasileirao pontos por ano;20240711;1;1;0;19;0;0;0
Brasileirao pontos por ano;20240714;1;1;0;14;0;0;0
Brunel 1975;20240709;1;1;1;0;0;0;0
Bruno 2014;20240713;1;1;0;8;0;0;0
C. Potiguar/Baraunas 0 X 1 Fluminense;20240711;1;1;0;14;0;0;0
CSA 3 X 3 Fluminense;20240714;1;1;0;58;0;0;0
Cabofriense 0 X 0 Fluminense;20240710;1;1;0;40;0;0;0
Cabofriense 2 X 4 Fluminense;20240709;1;1;0;20;0;0;0
Caetano 1934;20240713;1;1;0;19;0;0;0
Cafuringa 1977;20240710;1;1;0;75;0;0;0
Cafuringa 1977;20240712;1;1;0;1;0;0;0
Cafuringa 1977;20240713;1;1;0;214;0;0;0
Cafuringa 1977;20240714;1;1;0;68;0;0;0
Caio 2002;20240713;1;1;0;14;0;0;0
Caio Martins;20240708;1;1;1;0;0;0;0
Caio Martins;20240712;1;1;0;10;0;0;0
Calegari 2023;20240712;1;1;0;34;0;0;0
Calegari 2024;20240710;1;1;0;5;0;0;0
Calegari 2024;20240712;1;1;0;14;0;0;0
Camisa;20240712;1;1;0;5;0;0;0
Camisa;20240714;1;1;0;9;0;0;0
Camisa ano a ano;20240708;1;1;0;3;0;0;0
Camisa ano a ano;20240709;1;1;0;44;0;0;0
Camisa ano a ano;20240712;1;1;0;11;0;0;0
Camisas em 1972;20240709;1;1;0;9;0;0;0
Camisas em 1974;20240709;1;1;0;17;0;0;0
Camisas em 1990;20240709;1;1;0;8;0;0;0
Camisas em 1992;20240709;1;1;0;2;0;0;0
Camisas em 1996;20240709;1;1;0;10;0;0;0
Camisas em 1997;20240709;1;1;0;13;0;0;0
Camisas em 1998;20240709;1;1;0;15;0;0;0
Camisas em 1999;20240709;1;1;0;5;0;0;0
Camisas em 2003;20240709;1;1;0;16;0;0;0
Camisas em 2005;20240711;1;1;0;3;0;0;0
Camisas em 2006;20240711;1;1;0;20;0;0;0
Camisas em 2007;20240711;1;1;0;5;0;0;0
Camisas em 2009;20240708;1;1;0;10;0;0;0
Camisas em 2010;20240712;1;1;0;9;0;0;0
Camisas em 2012;20240712;1;1;0;10;0;0;0
Camisas em 2024;20240709;1;1;0;23;0;0;0
Camisas em 2024;20240711;1;1;0;0;0;0;0
Campeonato da Capital 1998;20240709;1;1;0;9;0;0;0
Campeonato por tempo determinado;20240708;1;1;0;11;0;0;0
Campeonato x Jogador;20240710;1;1;0;2;0;0;0
Campeonato x Tecnico;20240710;1;1;0;9;0;0;0
Campeonato x Tecnico;20240711;1;1;0;28;0;0;0
Campeonatos;20240714;1;1;0;14;0;0;0
Campeonatos em 1974;20240708;1;1;0;1;0;0;0
Campeonatos por ano;20240708;1;1;0;6;0;0;0
Campo Grande 2 X 2 Fluminense;20240710;1;1;0;3;0;0;0
Carioca;20240709;1;1;0;7;0;0;0
Carioca 1917;20240709;1;1;1;8;0;0;0
Carioca 1934;20240708;1;1;0;13;0;0;0
Carioca 1941;20240708;1;1;0;3;0;0;0
Carioca 1953;20240712;1;1;1;16;0;0;0
Carioca 1973;20240714;1;1;1;9;0;0;0
Carioca 1979;20240711;1;1;1;13;0;0;0
Carioca 1983;20240709;1;1;0;64;0;0;0
Carioca 1985;20240709;1;1;0;72;0;0;0
Carioca 1986;20240708;1;1;1;0;0;0;0
Carioca 1986;20240712;1;1;1;19;0;0;0
Carioca 1994;20240708;1;1;1;38;0;0;0
Carioca 1994;20240709;1;1;1;25;0;0;0
Carioca 1994;20240711;1;1;0;5;0;0;0
Carioca 1995;20240708;1;1;1;10;0;0;0
Carioca 1996;20240714;1;1;1;9;0;0;0
Carioca 1998;20240710;1;1;0;47;0;0;0
Carlinhos 2008;20240713;1;1;0;12;0;0;0
Carlinhos 2014;20240713;1;1;0;8;0;0;0
Carlos Alberto 1967;20240712;1;1;0;1;0;0;0
Carlos Alberto 1967;20240714;1;1;0;1;0;0;0
Carlos Alberto Torres 1976;20240712;1;1;0;14;0;0;0
Carlos Alberto Torres 1976;20240714;1;1;0;0;0;0;0
Carlos Andre 1990;20240710;1;1;1;21;0;0;0
Carlos de Oliveira Monteiro;20240708;1;1;0;1;0;0;0
Cartao x Jogador;20240712;1;1;0;1;0;0;0
Castanhal 1 X 8 Fluminense;20240713;1;1;0;19;0;0;0
Castelao;20240711;1;1;0;1;0;0;0
Castilho 1965;20240710;1;1;0;34;0;0;0
Castilho 1965;20240714;1;1;0;7;0;0;0
Castro 1998;20240714;1;1;0;0;0;0;0
Ceara 0 X 4 Fluminense;20240713;1;1;0;16;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240708;1;1;0;4;0;0;0
Cerro Portenho 0 X 1 Fluminense;20240708;1;1;0;2;0;0;0
Cinza e Branca 1902 - 1904;20240708;1;1;0;0;0;0;0
Claudinho 1998;20240709;1;1;0;1;0;0;0
Claudio Francisco Lima e Silva;20240713;1;1;1;0;0;0;0
Claudio Garcia 1971;20240713;1;1;0;7;0;0;0
Claudio Magalhaes;20240711;1;1;0;2;0;0;0
Clovis 1962;20240712;1;1;0;0;0;0;0
Clovis 1962;20240714;1;1;0;9;0;0;0
Colatina 0 X 1 Fluminense;20240712;1;1;0;4;0;0;0
Colonia 4 X 1 Fluminense;20240713;1;1;0;32;0;0;0
Colorado 0 X 1 Fluminense;20240711;1;1;0;5;0;0;0
Comb Icasa/guarani 2 X 2 Fluminense;20240711;1;1;1;134;0;0;0
Combinado Baiano 5 X 4 Fluminense;20240711;1;1;0;24;0;0;0
Comparacao entre anos;20240711;1;1;0;23;0;0;0
Consulta Jogo Numero;20240713;1;1;0;13;0;0;0
Consulta Turno;20240711;1;1;0;7;0;0;0
Consultas Especiais;20240710;1;1;0;10;0;0;0
Contusoes em 2024;20240709;1;1;0;2;0;0;0
Contusoes por Ano;20240709;1;1;0;1;0;0;0
Corinthians 0 X 0 Fluminense;20240709;1;1;0;15;0;0;0
Corinthians 0 X 0 Fluminense;20240712;1;1;0;6;0;0;0
Corinthians 0 X 2 Fluminense;20240710;1;1;0;2;0;0;0
Corinthians 1 X 0 Fluminense;20240711;1;1;0;9;0;0;0
Corinthians 1 X 2 Fluminense;20240712;1;1;0;7;0;0;0
Corinthians 3 X 0 Fluminense;20240708;1;1;0;8;0;0;0
Coritiba 0 X 0 Fluminense;20240711;1;1;0;8;0;0;0
Coritiba 0 X 0 Fluminense;20240712;1;1;0;43;0;0;0
Coritiba 1 X 1 Fluminense;20240711;1;1;0;51;0;0;0
Coritiba 1 X 1 Fluminense;20240712;1;1;0;75;0;0;0
Coritiba 2 X 0 Fluminense;20240710;1;1;0;2;0;0;0
Coritiba 2 X 0 Fluminense;20240712;1;1;0;31;0;0;0
Coritiba 2 X 1 Fluminense;20240712;1;1;0;26;0;0;0
Coritiba 2 X 2 Fluminense;20240711;1;1;0;29;0;0;0
Coritiba 3 X 0 Fluminense;20240708;1;1;0;2;0;0;0
Coritiba 3 X 0 Fluminense;20240711;1;1;0;41;0;0;0
Coritiba 3 X 1 Fluminense;20240711;1;1;0;56;0;0;0
Coritiba 3 X 2 Fluminense;20240711;1;1;0;6;0;0;0
Coritiba 3 X 8 Fluminense;20240711;1;1;0;192;0;0;0
Couto Pereira;20240709;1;1;0;11;0;0;0
Couto Pereira;20240711;1;1;0;31;0;0;0
Criciuma 0 X 2 Fluminense;20240709;1;1;0;81;0;0;0
Criciuma 1 X 1 Fluminense;20240709;1;1;0;2;0;0;0
Criciuma 1 X 2 Fluminense;20240709;1;1;0;22;0;0;0
Criciuma 2 X 0 Fluminense;20240708;1;1;0;13;0;0;0
Criciuma 2 X 0 Fluminense;20240710;1;1;0;47;0;0;0
Criciuma 2 X 0 Fluminense;20240713;1;1;0;5;0;0;0
Criciuma 2 X 1 Fluminense;20240710;1;1;0;1;0;0;0
Criciuma 2 X 1 Fluminense;20240713;1;1;0;9;0;0;0
Criciuma 2 X 2 Fluminense;20240713;1;1;0;14;0;0;0
Criciuma 3 X 1 Fluminense;20240713;1;1;0;9;0;0;0
Criciuma 3 X 2 Fluminense;20240709;1;1;0;6;0;0;0
Criciuma 3 X 2 Fluminense;20240711;1;1;0;4;0;0;0
Criciuma 3 X 2 Fluminense;20240713;1;1;0;45;0;0;0
Criciuma 4 X 1 Fluminense;20240713;1;1;0;6;0;0;0
Cristovao 1983;20240714;1;1;0;14;0;0;0
Cronologia dos Gols;20240711;1;1;0;18;0;0;0
Cruzeiro 0 X 0 Fluminense;20240712;1;1;0;16;0;0;0
Cruzeiro 1 X 0 Fluminense;20240709;1;1;0;3;0;0;0
Cruzeiro 2 X 0 Fluminense;20240708;1;1;0;2;0;0;0
Cruzeiro 2 X 3 Fluminense;20240710;1;1;0;2;0;0;0
Cruzeiro 4 X 2 Fluminense;20240712;1;1;0;6;0;0;0
Cruzeiro do Sul 0 X 5 Fluminense;20240710;1;1;0;3;0;0;0
Creditos;20240713;1;1;0;2;0;0;0
Cuiaba - Brasileiro;20240712;1;1;0;26;0;0;0
Cuiaba 3 X 0 Fluminense;20240712;1;1;0;5;0;0;0
Curiosidades Tecnicos Adversarios;20240708;1;1;0;5;0;0;0
Curiosidades e Titulos;20240708;1;1;0;8;0;0;0
Curiosidades e Titulos;20240709;1;1;0;15;0;0;0
Curiosidades e Titulos;20240710;1;1;0;7;0;0;0
Cesar 1998;20240713;1;1;1;133;0;0;0
Cesar 2003;20240712;1;1;0;187;0;0;0
Cesar 2003;20240714;1;1;0;15;0;0;0
Cesar 2003 - Asprilla 2001;20240713;1;1;0;17;0;0;0
Cesar 2003 - Fernando Diniz 2003;20240713;1;1;0;2;0;0;0
Cesar 2003 - Gols por Adversario;20240712;1;1;0;68;0;0;0
Cesar 2003 - Gols por Ano;20240712;1;1;0;27;0;0;0
Cesar 2003 - Gols por Estadio;20240714;1;1;0;49;0;0;0
